,Year,Origin,Dest,NonStopMiles,Passengers
44931,2022,LAR,MCO,1636.0,240.0
44932,2022,LAR,MEM,956.0,30.0
44933,2022,LAR,MFR,889.0,30.0
44934,2022,LAR,MGW,1357.0,10.0
44935,2022,LAR,MIA,1802.0,30.0
44936,2022,LAR,MKE,919.0,60.0
44937,2022,LAR,MLI,787.0,40.0
44938,2022,LAR,MSN,846.0,30.0
44939,2022,LAR,MSO,569.0,60.0
44940,2022,LAR,MSP,676.0,290.0
44941,2022,LAR,MSY,1163.0,80.0
44942,2022,LAR,MTJ,226.0,10.0
44943,2022,LAR,OAK,917.0,10.0
44944,2022,LAR,OGG,3265.0,30.0
44945,2022,LAR,OKC,599.0,210.0
44946,2022,LAR,OMA,509.0,180.0
44947,2022,LAR,ONT,822.0,40.0
44948,2022,LAR,ORD,919.0,640.0
44949,2022,LAR,ORF,1605.0,20.0
44950,2022,LAR,PBI,1770.0,20.0
44951,2022,LAR,PDX,899.0,480.0
44952,2022,LAR,PHL,1596.0,90.0
44953,2022,LAR,PHX,645.0,580.0
44954,2022,LAR,PIA,836.0,10.0
44955,2022,LAR,PIT,1329.0,150.0
44956,2022,LAR,PNS,1274.0,10.0
44957,2022,LAR,PSC,753.0,40.0
44958,2022,LAR,PSP,786.0,110.0
44959,2022,LAR,PWM,1800.0,70.0
44960,2022,LAR,RAP,231.0,20.0
44961,2022,LAR,RDM,811.0,80.0
44962,2022,LAR,RDU,1496.0,60.0
44963,2022,LAR,RIC,1533.0,40.0
44964,2022,LAR,RNO,753.0,130.0
44965,2022,LAR,ROA,1399.0,20.0
44966,2022,LAR,ROC,1435.0,30.0
44967,2022,LAR,RST,694.0,10.0
44968,2022,LAR,RSW,1701.0,70.0
44969,2022,LAR,SAF,393.0,10.0
44970,2022,LAR,SAN,868.0,350.0
44971,2022,LAR,SAT,907.0,190.0
44972,2022,LAR,SAV,1492.0,50.0
44973,2022,LAR,SBA,907.0,40.0
44974,2022,LAR,SBN,1002.0,30.0
44975,2022,LAR,SBP,914.0,30.0
44976,2022,LAR,SDF,1081.0,50.0
44977,2022,LAR,SEA,924.0,580.0
44978,2022,LAR,SFO,927.0,540.0
44979,2022,LAR,SGF,715.0,20.0
44980,2022,LAR,SHD,1435.0,10.0
44981,2022,LAR,SJC,911.0,90.0
44982,2022,LAR,SJU,2818.0,10.0
44983,2022,LAR,SLC,331.0,110.0
44984,2022,LAR,SMF,862.0,340.0
44985,2022,LAR,SNA,851.0,270.0
44986,2022,LAR,SRQ,1624.0,40.0
44987,2022,LAR,STL,830.0,150.0
44988,2022,LAR,SYR,1514.0,30.0
44989,2022,LAR,TPA,1599.0,140.0
44990,2022,LAR,TUL,635.0,70.0
44991,2022,LAR,TUS,698.0,120.0
44992,2022,LAR,TVC,1042.0,40.0
44993,2022,LAR,TYS,1230.0,20.0
44994,2022,LAR,VPS,1303.0,10.0
44995,2022,LAR,XNA,704.0,20.0
44996,2022,LAS,ABE,2161.0,2640.0
44997,2022,LAS,ABI,920.0,2340.0
44998,2022,LAS,ABQ,486.0,121210.0
44999,2022,LAS,ABR,1086.0,730.0
45000,2022,LAS,ABY,1801.0,700.0
45001,2022,LAS,ACK,2437.0,80.0
45002,2022,LAS,ACT,1074.0,1340.0
45003,2022,LAS,ACV,591.0,6440.0
45004,2022,LAS,ACY,2215.0,310.0
45005,2022,LAS,ADK,3148.0,10.0
45006,2022,LAS,ADQ,2267.0,680.0
45007,2022,LAS,AEX,1339.0,1720.0
45008,2022,LAS,AGS,1889.0,5800.0
45009,2022,LAS,AIA,780.0,80.0
45010,2022,LAS,AKN,2432.0,180.0
45011,2022,LAS,ALB,2237.0,24390.0
45012,2022,LAS,ALO,1294.0,300.0
45013,2022,LAS,ALS,523.0,150.0
45014,2022,LAS,ALW,710.0,1200.0
45015,2022,LAS,AMA,758.0,26080.0
45016,2022,LAS,ANC,2304.0,58270.0
45017,2022,LAS,AOO,2011.0,10.0
45018,2022,LAS,APN,1761.0,240.0
45019,2022,LAS,ART,2124.0,540.0
45020,2022,LAS,ASE,503.0,1950.0
45021,2022,LAS,ATL,1747.0,479710.0
45022,2022,LAS,ATW,1510.0,24160.0
45023,2022,LAS,ATY,1123.0,160.0
45024,2022,LAS,AUG,2433.0,10.0
45025,2022,LAS,AUS,1090.0,328520.0
45026,2022,LAS,AVL,1824.0,19250.0
45027,2022,LAS,AVP,2143.0,4770.0
45028,2022,LAS,AZA,276.0,13330.0
45029,2022,LAS,AZO,1636.0,1380.0
45030,2022,LAS,BDL,2297.0,65020.0
45031,2022,LAS,BET,2652.0,530.0
45032,2022,LAS,BFD,1991.0,10.0
45033,2022,LAS,BFF,739.0,610.0
45034,2022,LAS,BGM,2127.0,270.0
45035,2022,LAS,BGR,2480.0,3570.0
45036,2022,LAS,BHB,2504.0,10.0
45037,2022,LAS,BHM,1618.0,35500.0
45038,2022,LAS,BIL,754.0,24500.0
45039,2022,LAS,BIS,1048.0,24710.0
45040,2022,LAS,BJI,1302.0,850.0
45041,2022,LAS,BKG,1223.0,70.0
45042,2022,LAS,BKW,1877.0,40.0
45043,2022,LAS,BLI,954.0,82990.0
45044,2022,LAS,BLV,1400.0,13410.0
45045,2022,LAS,BMI,1453.0,2400.0
45046,2022,LAS,BNA,1587.0,190440.0
45047,2022,LAS,BOI,519.0,99800.0
45048,2022,LAS,BOS,2381.0,251900.0
45049,2022,LAS,BPT,1294.0,700.0
45050,2022,LAS,BQK,1959.0,620.0
45051,2022,LAS,BQN,3155.0,920.0
45052,2022,LAS,BRD,1300.0,690.0
45053,2022,LAS,BRL,1339.0,20.0
45054,2022,LAS,BRO,1261.0,890.0
45055,2022,LAS,BRW,2855.0,400.0
45056,2022,LAS,BTM,695.0,760.0
45057,2022,LAS,BTR,1436.0,5130.0
45058,2022,LAS,BTV,2267.0,8360.0
45059,2022,LAS,BUF,1986.0,59190.0
45060,2022,LAS,BUR,223.0,332700.0
45061,2022,LAS,BWI,2106.0,222420.0
45062,2022,LAS,BZN,701.0,41010.0
45063,2022,LAS,CAE,1926.0,8280.0
45064,2022,LAS,CAK,1846.0,4320.0
45065,2022,LAS,CDR,794.0,10.0
45066,2022,LAS,CDV,2152.0,140.0
45067,2022,LAS,CEZ,372.0,20.0
45068,2022,LAS,CGI,1419.0,60.0
45069,2022,LAS,CHA,1682.0,7530.0
45070,2022,LAS,CHO,2019.0,3480.0
45071,2022,LAS,CHS,2005.0,32470.0
45072,2022,LAS,CID,1319.0,24740.0
45073,2022,LAS,CIU,1733.0,750.0
45074,2022,LAS,CKB,1915.0,200.0
45075,2022,LAS,CLE,1824.0,164880.0
45076,2022,LAS,CLL,1149.0,1010.0
45077,2022,LAS,CLT,1916.0,200840.0
45078,2022,LAS,CMH,1771.0,119740.0
45079,2022,LAS,CMI,1485.0,1480.0
45080,2022,LAS,CMX,1567.0,500.0
45081,2022,LAS,CNY,350.0,160.0
45082,2022,LAS,COD,666.0,910.0
45083,2022,LAS,COS,604.0,90350.0
45084,2022,LAS,COU,1272.0,1210.0
45085,2022,LAS,CPR,661.0,3240.0
45086,2022,LAS,CPX,3263.0,10.0
45087,2022,LAS,CRP,1182.0,10830.0
45088,2022,LAS,CRW,1847.0,3560.0
45089,2022,LAS,CSG,1739.0,910.0
45090,2022,LAS,CVG,1678.0,158020.0
45091,2022,LAS,CVN,692.0,70.0
45092,2022,LAS,CWA,1464.0,2360.0
45093,2022,LAS,CYS,659.0,720.0
45094,2022,LAS,DAB,2033.0,4350.0
45095,2022,LAS,DAL,1067.0,185860.0
45096,2022,LAS,DAY,1700.0,7750.0
45097,2022,LAS,DBQ,1376.0,460.0
45098,2022,LAS,DCA,2089.0,111150.0
45099,2022,LAS,DDC,848.0,390.0
45100,2022,LAS,DEC,1453.0,190.0
45101,2022,LAS,DEN,628.0,643070.0
45102,2022,LAS,DFW,1055.0,533250.0
45103,2022,LAS,DHN,1735.0,680.0
45104,2022,LAS,DIK,977.0,680.0
45105,2022,LAS,DLG,2503.0,180.0
45106,2022,LAS,DLH,1396.0,3690.0
45107,2022,LAS,DRO,418.0,4840.0
45108,2022,LAS,DRT,947.0,490.0
45109,2022,LAS,DSM,1216.0,76880.0
45110,2022,LAS,DTW,1749.0,369720.0
45111,2022,LAS,DUJ,1978.0,20.0
45112,2022,LAS,DUT,2727.0,20.0
45113,2022,LAS,DVL,1173.0,270.0
45114,2022,LAS,EAR,931.0,580.0
45115,2022,LAS,EAT,823.0,1830.0
45116,2022,LAS,EAU,1380.0,270.0
45117,2022,LAS,ECP,1739.0,8860.0
45118,2022,LAS,EGE,513.0,590.0
45119,2022,LAS,EKO,329.0,930.0
45120,2022,LAS,ELM,2080.0,1430.0
45121,2022,LAS,ELP,583.0,106140.0
45122,2022,LAS,ENA,2318.0,60.0
45123,2022,LAS,ERI,1912.0,1330.0
45124,2022,LAS,ESC,1602.0,760.0
45125,2022,LAS,EUG,700.0,52520.0
45126,2022,LAS,EVV,1527.0,3220.0
45127,2022,LAS,EWN,2134.0,1170.0
45128,2022,LAS,EWR,2227.0,392790.0
45129,2022,LAS,EYW,2134.0,2230.0
45130,2022,LAS,FAI,2399.0,10560.0
45131,2022,LAS,FAR,1205.0,32950.0
45132,2022,LAS,FAT,259.0,140060.0
45133,2022,LAS,FAY,2034.0,2910.0
45134,2022,LAS,FCA,845.0,19980.0
45135,2022,LAS,FLG,207.0,290.0
45136,2022,LAS,FLL,2173.0,155440.0
45137,2022,LAS,FLO,2000.0,770.0
45138,2022,LAS,FNL,628.0,4870.0
45139,2022,LAS,FNT,1733.0,18300.0
45140,2022,LAS,FOD,1205.0,20.0
45141,2022,LAS,FSD,1104.0,43860.0
45142,2022,LAS,FSM,1168.0,1940.0
45143,2022,LAS,FWA,1649.0,17550.0
45144,2022,LAS,GCC,763.0,1080.0
45145,2022,LAS,GCK,807.0,640.0
45146,2022,LAS,GDV,931.0,10.0
45147,2022,LAS,GEG,806.0,107700.0
45148,2022,LAS,GFK,1230.0,14290.0
45149,2022,LAS,GGG,1195.0,510.0
45150,2022,LAS,GGW,944.0,10.0
45151,2022,LAS,GJT,420.0,14870.0
45152,2022,LAS,GLH,1382.0,60.0
45153,2022,LAS,GNV,1952.0,4260.0
45154,2022,LAS,GPT,1555.0,3370.0
45155,2022,LAS,GRB,1532.0,7710.0
45156,2022,LAS,GRI,971.0,15370.0
45157,2022,LAS,GRK,1056.0,2030.0
45158,2022,LAS,GRR,1642.0,59300.0
45159,2022,LAS,GSO,1959.0,12130.0
45160,2022,LAS,GSP,1850.0,15150.0
45161,2022,LAS,GST,1805.0,70.0
45162,2022,LAS,GTF,811.0,17450.0
45163,2022,LAS,GTR,1517.0,490.0
45164,2022,LAS,GUC,483.0,320.0
45165,2022,LAS,GUM,6226.0,1620.0
45166,2022,LAS,HDN,527.0,1590.0
45167,2022,LAS,HHH,1982.0,780.0
45168,2022,LAS,HIB,1385.0,780.0
45169,2022,LAS,HLN,745.0,2230.0
45170,2022,LAS,HNL,2762.0,304530.0
45171,2022,LAS,HNS,1845.0,10.0
45172,2022,LAS,HOB,720.0,180.0
45173,2022,LAS,HOM,2294.0,10.0
45174,2022,LAS,HOU,1235.0,160380.0
45175,2022,LAS,HPN,2249.0,3650.0
45176,2022,LAS,HRL,1236.0,14730.0
45177,2022,LAS,HRO,1227.0,40.0
45178,2022,LAS,HSV,1600.0,11060.0
45179,2022,LAS,HTS,1795.0,900.0
45180,2022,LAS,HVR,903.0,10.0
45181,2022,LAS,HYA,2422.0,20.0
45182,2022,LAS,HYS,892.0,600.0
45183,2022,LAS,IAD,2065.0,99180.0
45184,2022,LAS,IAH,1222.0,371340.0
45185,2022,LAS,ICT,986.0,40220.0
45186,2022,LAS,IDA,538.0,18160.0
45187,2022,LAS,ILM,2099.0,8200.0
45188,2022,LAS,IMT,1556.0,700.0
45189,2022,LAS,IND,1590.0,173340.0
45190,2022,LAS,INL,1400.0,280.0
45191,2022,LAS,IPL,225.0,10.0
45192,2022,LAS,IRK,1259.0,30.0
45193,2022,LAS,ISP,2282.0,2610.0
45194,2022,LAS,ITH,2102.0,900.0
45195,2022,LAS,ITO,2664.0,16450.0
45196,2022,LAS,IWD,1479.0,30.0
45197,2022,LAS,JAC,570.0,3020.0
45198,2022,LAS,JAN,1455.0,14520.0
45199,2022,LAS,JAX,1965.0,52280.0
45200,2022,LAS,JFK,2248.0,389290.0
45201,2022,LAS,JLN,1148.0,600.0
45202,2022,LAS,JMS,1132.0,230.0
45203,2022,LAS,JNU,1775.0,3940.0
45204,2022,LAS,JST,1984.0,160.0
45205,2022,LAS,KOA,2717.0,31070.0
45206,2022,LAS,KTN,1545.0,2130.0
45207,2022,LAS,LAN,1689.0,1340.0
45208,2022,LAS,LAR,626.0,470.0
45209,2022,LAS,LAW,950.0,840.0
45210,2022,LAS,LAX,236.0,714400.0
45211,2022,LAS,LBB,775.0,30090.0
45212,2022,LAS,LBE,1954.0,80.0
45213,2022,LAS,LBF,856.0,540.0
45214,2022,LAS,LBL,792.0,610.0
45215,2022,LAS,LCH,1333.0,2180.0
45216,2022,LAS,LEB,2310.0,20.0
45217,2022,LAS,LEX,1686.0,6670.0
45218,2022,LAS,LFT,1399.0,5530.0
45219,2022,LAS,LGA,2242.0,37550.0
45220,2022,LAS,LGB,231.0,162120.0
45221,2022,LAS,LIH,2818.0,31620.0
45222,2022,LAS,LIT,1294.0,36650.0
45223,2022,LAS,LNK,1048.0,1420.0
45224,2022,LAS,LNS,2119.0,10.0
45225,2022,LAS,LNY,2728.0,20.0
45226,2022,LAS,LRD,1092.0,15110.0
45227,2022,LAS,LSE,1371.0,1990.0
45228,2022,LAS,LWB,1916.0,130.0
45229,2022,LAS,LWS,717.0,2140.0
45230,2022,LAS,LYH,1986.0,1870.0
45231,2022,LAS,MAF,795.0,33260.0
45232,2022,LAS,MBL,1621.0,100.0
45233,2022,LAS,MBS,1720.0,1420.0
45234,2022,LAS,MCI,1139.0,180300.0
45235,2022,LAS,MCK,841.0,20.0
45236,2022,LAS,MCO,2039.0,257830.0
45237,2022,LAS,MCW,1258.0,40.0
45238,2022,LAS,MDT,2094.0,8200.0
45239,2022,LAS,MDW,1521.0,248440.0
45240,2022,LAS,MEI,1529.0,430.0
45241,2022,LAS,MEM,1416.0,110430.0
45242,2022,LAS,MFE,1210.0,57220.0
45243,2022,LAS,MFR,600.0,32480.0
45244,2022,LAS,MGM,1662.0,3460.0
45245,2022,LAS,MGW,1930.0,10.0
45246,2022,LAS,MHK,1034.0,1000.0
45247,2022,LAS,MHT,2356.0,8220.0
45248,2022,LAS,MIA,2174.0,230200.0
45249,2022,LAS,MKE,1524.0,140700.0
45250,2022,LAS,MKG,1609.0,250.0
45251,2022,LAS,MKL,1469.0,10.0
45252,2022,LAS,MLB,2085.0,2430.0
45253,2022,LAS,MLI,1376.0,18300.0
45254,2022,LAS,MLU,1342.0,1740.0
45255,2022,LAS,MOB,1594.0,4300.0
45256,2022,LAS,MOT,1098.0,21600.0
45257,2022,LAS,MQT,1599.0,960.0
45258,2022,LAS,MRY,375.0,15250.0
45259,2022,LAS,MSL,1552.0,40.0
45260,2022,LAS,MSN,1454.0,20250.0
45261,2022,LAS,MSO,750.0,20110.0
45262,2022,LAS,MSP,1299.0,433460.0
45263,2022,LAS,MSS,2184.0,20.0
45264,2022,LAS,MSY,1500.0,140460.0
45265,2022,LAS,MTJ,433.0,1600.0
45266,2022,LAS,MVY,2407.0,140.0
45267,2022,LAS,MWA,1447.0,30.0
45268,2022,LAS,MYR,2053.0,15940.0
45269,2022,LAS,OAJ,2106.0,2010.0
45270,2022,LAS,OAK,407.0,490530.0
45271,2022,LAS,OGG,2695.0,74660.0
45272,2022,LAS,OGS,2153.0,100.0
45273,2022,LAS,OKC,986.0,95110.0
45274,2022,LAS,OLF,963.0,10.0
45275,2022,LAS,OMA,1099.0,110720.0
45276,2022,LAS,OME,2843.0,300.0
45277,2022,LAS,ONT,197.0,160590.0
45278,2022,LAS,ORD,1514.0,504230.0
45279,2022,LAS,ORF,2154.0,44300.0
45280,2022,LAS,ORH,2337.0,770.0
45281,2022,LAS,OTH,700.0,550.0
45282,2022,LAS,OTZ,2828.0,270.0
45283,2022,LAS,OWB,1548.0,10.0
45284,2022,LAS,PAE,894.0,46570.0
45285,2022,LAS,PAH,1464.0,230.0
45286,2022,LAS,PBG,2252.0,140.0
45287,2022,LAS,PBI,2158.0,17220.0
45288,2022,LAS,PDX,763.0,377130.0
45289,2022,LAS,PGV,2106.0,740.0
45290,2022,LAS,PHF,2135.0,2430.0
45291,2022,LAS,PHL,2176.0,241170.0
45292,2022,LAS,PHX,255.0,444240.0
45293,2022,LAS,PIA,1413.0,21340.0
45294,2022,LAS,PIB,1515.0,370.0
45295,2022,LAS,PIH,491.0,490.0
45296,2022,LAS,PIR,970.0,350.0
45297,2022,LAS,PIT,1910.0,117470.0
45298,2022,LAS,PKB,1850.0,40.0
45299,2022,LAS,PLN,1708.0,380.0
45300,2022,LAS,PNS,1658.0,18310.0
45301,2022,LAS,PPG,5017.0,690.0
45302,2022,LAS,PQI,2514.0,220.0
45303,2022,LAS,PSC,732.0,31220.0
45304,2022,LAS,PSE,3204.0,90.0
45305,2022,LAS,PSG,1653.0,280.0
45306,2022,LAS,PSP,173.0,22210.0
45307,2022,LAS,PUB,607.0,310.0
45308,2022,LAS,PUW,743.0,1480.0
45309,2022,LAS,PVC,2423.0,20.0
45310,2022,LAS,PVD,2363.0,16340.0
45311,2022,LAS,PVU,341.0,8440.0
45312,2022,LAS,PWM,2410.0,10070.0
45313,2022,LAS,RAP,843.0,20160.0
45314,2022,LAS,RDD,494.0,12040.0
45315,2022,LAS,RDM,647.0,16500.0
45316,2022,LAS,RDU,2026.0,138810.0
45317,2022,LAS,RFD,1455.0,16320.0
45318,2022,LAS,RHI,1490.0,680.0
45319,2022,LAS,RIC,2086.0,49710.0
45320,2022,LAS,RIW,599.0,440.0
45321,2022,LAS,RKD,2469.0,30.0
45322,2022,LAS,RKS,502.0,420.0
45323,2022,LAS,RNO,345.0,273100.0
45324,2022,LAS,ROA,1944.0,5330.0
45325,2022,LAS,ROC,2040.0,20970.0
45326,2022,LAS,ROW,634.0,1980.0
45327,2022,LAS,RST,1312.0,1720.0
45328,2022,LAS,RSW,2070.0,33880.0
45329,2022,LAS,RUT,2278.0,30.0
45330,2022,LAS,SAF,510.0,1180.0
45331,2022,LAS,SAN,258.0,480780.0
45332,2022,LAS,SAT,1069.0,213150.0
45333,2022,LAS,SAV,1956.0,19250.0
45334,2022,LAS,SBA,289.0,48240.0
45335,2022,LAS,SBN,1594.0,17200.0
45336,2022,LAS,SBP,314.0,2090.0
45337,2022,LAS,SBY,2175.0,940.0
45338,2022,LAS,SCC,2662.0,20.0
45339,2022,LAS,SCE,2034.0,2190.0
45340,2022,LAS,SCK,359.0,58310.0
45341,2022,LAS,SDF,1624.0,60710.0
45342,2022,LAS,SDY,979.0,30.0
45343,2022,LAS,SEA,867.0,638000.0
45344,2022,LAS,SFB,2034.0,2760.0
45345,2022,LAS,SFO,414.0,516280.0
45346,2022,LAS,SGF,1209.0,23540.0
45347,2022,LAS,SGY,1852.0,10.0
45348,2022,LAS,SHD,1994.0,220.0
45349,2022,LAS,SHR,737.0,750.0
45350,2022,LAS,SHV,1243.0,20070.0
45351,2022,LAS,SIT,1725.0,920.0
45352,2022,LAS,SJC,386.0,296640.0
45353,2022,LAS,SJT,903.0,1630.0
45354,2022,LAS,SJU,3220.0,25800.0
45355,2022,LAS,SLC,368.0,292330.0
45356,2022,LAS,SLN,979.0,540.0
45357,2022,LAS,SMF,397.0,409190.0
45358,2022,LAS,SMX,310.0,12440.0
45359,2022,LAS,SNA,226.0,394270.0
45360,2022,LAS,SPI,1410.0,910.0
45361,2022,LAS,SPN,6108.0,60.0
45362,2022,LAS,SPS,954.0,660.0
45363,2022,LAS,SRQ,2000.0,12590.0
45364,2022,LAS,STC,1279.0,50.0
45365,2022,LAS,STL,1371.0,218820.0
45366,2022,LAS,STS,454.0,23680.0
45367,2022,LAS,STT,3280.0,2530.0
45368,2022,LAS,STX,3313.0,940.0
45369,2022,LAS,SUN,514.0,960.0
45370,2022,LAS,SUX,1094.0,400.0
45371,2022,LAS,SWF,2226.0,90.0
45372,2022,LAS,SWO,1009.0,410.0
45373,2022,LAS,SYR,2119.0,24610.0
45374,2022,LAS,TBN,1276.0,60.0
45375,2022,LAS,TEX,421.0,30.0
45376,2022,LAS,TLH,1818.0,7170.0
45377,2022,LAS,TOL,1723.0,280.0
45378,2022,LAS,TPA,1984.0,191950.0
45379,2022,LAS,TRI,1819.0,4160.0
45380,2022,LAS,TTN,2196.0,120.0
45381,2022,LAS,TUL,1076.0,61480.0
45382,2022,LAS,TUS,365.0,57090.0
45383,2022,LAS,TVC,1659.0,3770.0
45384,2022,LAS,TWF,443.0,900.0
45385,2022,LAS,TXK,1215.0,1240.0
45386,2022,LAS,TYR,1157.0,1050.0
45387,2022,LAS,TYS,1739.0,31420.0
45388,2022,LAS,UIN,1330.0,60.0
45389,2022,LAS,VCT,1173.0,130.0
45390,2022,LAS,VDZ,2200.0,20.0
45391,2022,LAS,VEL,429.0,280.0
45392,2022,LAS,VLD,1869.0,1390.0
45393,2022,LAS,VPS,1695.0,23690.0
45394,2022,LAS,VQS,3259.0,10.0
45395,2022,LAS,WRG,1622.0,150.0
45396,2022,LAS,WYS,631.0,100.0
45397,2022,LAS,XNA,1163.0,33070.0
45398,2022,LAS,XWA,1022.0,4360.0
45399,2022,LAS,YAK,1956.0,130.0
45400,2022,LAS,YKM,776.0,2590.0
45401,2022,LAS,YUM,238.0,1290.0
45402,2022,LAW,ABE,1324.0,40.0
45403,2022,LAW,ABI,166.0,10.0
45404,2022,LAW,ABQ,467.0,270.0
45405,2022,LAW,ACV,1468.0,10.0
45406,2022,LAW,AEX,407.0,60.0
45407,2022,LAW,AGS,947.0,80.0
45408,2022,LAW,ALB,1439.0,40.0
45409,2022,LAW,ANC,2903.0,70.0
45410,2022,LAW,AOO,1171.0,10.0
45411,2022,LAW,ART,1359.0,20.0
45412,2022,LAW,ATL,804.0,1060.0
45413,2022,LAW,ATW,852.0,10.0
45414,2022,LAW,AUS,304.0,220.0
45415,2022,LAW,AVP,1320.0,30.0
45416,2022,LAW,AZO,874.0,10.0
45417,2022,LAW,BDL,1482.0,100.0
45418,2022,LAW,BFL,1170.0,20.0
45419,2022,LAW,BGR,1716.0,20.0
45420,2022,LAW,BHM,672.0,310.0
45421,2022,LAW,BIL,941.0,40.0
45422,2022,LAW,BIS,851.0,10.0
45423,2022,LAW,BMI,661.0,40.0
45424,2022,LAW,BNA,671.0,1060.0
45425,2022,LAW,BOI,1137.0,80.0
45426,2022,LAW,BOS,1572.0,580.0
45427,2022,LAW,BPT,409.0,40.0
45428,2022,LAW,BRO,600.0,40.0
45429,2022,LAW,BTR,507.0,90.0
45430,2022,LAW,BTV,1504.0,30.0
45431,2022,LAW,BUF,1206.0,70.0
45432,2022,LAW,BUR,1138.0,60.0
45433,2022,LAW,BWI,1243.0,410.0
45434,2022,LAW,CAE,990.0,320.0
45435,2022,LAW,CAK,1025.0,10.0
45436,2022,LAW,CHA,751.0,170.0
45437,2022,LAW,CHO,1138.0,10.0
45438,2022,LAW,CHS,1063.0,380.0
45439,2022,LAW,CID,622.0,70.0
45440,2022,LAW,CLE,1017.0,470.0
45441,2022,LAW,CLT,992.0,620.0
45442,2022,LAW,CMH,932.0,350.0
45443,2022,LAW,CMI,673.0,20.0
45444,2022,LAW,COS,455.0,360.0
45445,2022,LAW,COU,452.0,20.0
45446,2022,LAW,CRP,471.0,160.0
45447,2022,LAW,CRW,971.0,10.0
45448,2022,LAW,CSG,790.0,50.0
45449,2022,LAW,CVG,822.0,330.0
45450,2022,LAW,DAY,864.0,120.0
45451,2022,LAW,DBQ,682.0,10.0
45452,2022,LAW,DCA,1220.0,1200.0
45453,2022,LAW,DEN,502.0,210.0
45454,2022,LAW,DFW,140.0,490.0
45455,2022,LAW,DRO,553.0,20.0
45456,2022,LAW,DRT,387.0,40.0
45457,2022,LAW,DSM,546.0,100.0
45458,2022,LAW,DTW,971.0,630.0
45459,2022,LAW,ECP,792.0,20.0
45460,2022,LAW,EGE,585.0,40.0
45461,2022,LAW,ELP,499.0,1160.0
45462,2022,LAW,ERI,1115.0,10.0
45463,2022,LAW,EUG,1475.0,40.0
45464,2022,LAW,EVV,653.0,60.0
45465,2022,LAW,EWR,1390.0,520.0
45466,2022,LAW,EYW,1214.0,30.0
45467,2022,LAW,FAR,856.0,20.0
45468,2022,LAW,FAT,1206.0,190.0
45469,2022,LAW,FAY,1110.0,330.0
45470,2022,LAW,FCA,1250.0,30.0
45471,2022,LAW,FLG,754.0,20.0
45472,2022,LAW,FLL,1236.0,410.0
45473,2022,LAW,FLO,1067.0,10.0
45474,2022,LAW,FNT,979.0,10.0
45475,2022,LAW,FSD,628.0,40.0
45476,2022,LAW,FWA,847.0,90.0
45477,2022,LAW,GEG,1338.0,120.0
45478,2022,LAW,GJT,642.0,70.0
45479,2022,LAW,GNV,1003.0,50.0
45480,2022,LAW,GPT,616.0,110.0
45481,2022,LAW,GRI,441.0,20.0
45482,2022,LAW,GRK,244.0,80.0
45483,2022,LAW,GRR,901.0,140.0
45484,2022,LAW,GSO,1047.0,120.0
45485,2022,LAW,GSP,921.0,200.0
45486,2022,LAW,GUM,7141.0,10.0
45487,2022,LAW,HDN,632.0,10.0
45488,2022,LAW,HHH,1036.0,10.0
45489,2022,LAW,HNL,3699.0,290.0
45490,2022,LAW,HOU,386.0,300.0
45491,2022,LAW,HPN,1419.0,10.0
45492,2022,LAW,HRL,576.0,30.0
45493,2022,LAW,HSV,663.0,620.0
45494,2022,LAW,IAD,1198.0,160.0
45495,2022,LAW,IAH,363.0,490.0
45496,2022,LAW,IDA,957.0,20.0
45497,2022,LAW,ILM,1170.0,70.0
45498,2022,LAW,IND,757.0,370.0
45499,2022,LAW,IRK,499.0,10.0
45500,2022,LAW,ISP,1447.0,10.0
45501,2022,LAW,ITO,3587.0,10.0
45502,2022,LAW,JAN,506.0,110.0
45503,2022,LAW,JAX,1015.0,570.0
45504,2022,LAW,JFK,1410.0,200.0
45505,2022,LAW,KOA,3643.0,10.0
45506,2022,LAW,LAN,936.0,20.0
45507,2022,LAW,LAS,950.0,750.0
45508,2022,LAW,LAX,1143.0,780.0
45509,2022,LAW,LBB,205.0,10.0
45510,2022,LAW,LCH,431.0,50.0
45511,2022,LAW,LEX,806.0,120.0
45512,2022,LAW,LFT,481.0,70.0
45513,2022,LAW,LGA,1407.0,910.0
45514,2022,LAW,LGB,1130.0,30.0
45515,2022,LAW,LIH,3758.0,20.0
45516,2022,LAW,LIT,353.0,40.0
45517,2022,LAW,LRD,488.0,60.0
45518,2022,LAW,LSE,748.0,30.0
45519,2022,LAW,LYH,1092.0,20.0
45520,2022,LAW,MAF,284.0,80.0
45521,2022,LAW,MAZ,2226.0,10.0
45522,2022,LAW,MCI,385.0,260.0
45523,2022,LAW,MCO,1093.0,1090.0
45524,2022,LAW,MDT,1249.0,80.0
45525,2022,LAW,MEM,481.0,310.0
45526,2022,LAW,MFE,578.0,170.0
45527,2022,LAW,MFR,1425.0,10.0
45528,2022,LAW,MGM,712.0,180.0
45529,2022,LAW,MHK,330.0,20.0
45530,2022,LAW,MHT,1559.0,30.0
45531,2022,LAW,MIA,1239.0,370.0
45532,2022,LAW,MKE,809.0,140.0
45533,2022,LAW,MLB,1139.0,20.0
45534,2022,LAW,MLI,641.0,10.0
45536,2022,LAW,MLU,395.0,10.0
45535,2022,LAW,MLU,394.0,20.0
45537,2022,LAW,MOB,650.0,120.0
